,year,geography,fips,cases_Female_Chlamydia_0-14,cases_Female_Chlamydia_15-19,cases_Female_Chlamydia_20-24,cases_Female_Chlamydia_25-29,cases_Female_Chlamydia_30-34,cases_Female_Chlamydia_35-39,cases_Female_Chlamydia_40-44,"cases_Female_Early Non-Primary, Non-Secondary Syphilis_0-14","cases_Female_Early Non-Primary, Non-Secondary Syphilis_15-19","cases_Female_Early Non-Primary, Non-Secondary Syphilis_20-24","cases_Female_Early Non-Primary, Non-Secondary Syphilis_25-29","cases_Female_Early Non-Primary, Non-Secondary Syphilis_30-34","cases_Female_Early Non-Primary, Non-Secondary Syphilis_35-39","cases_Female_Early Non-Primary, Non-Secondary Syphilis_40-44",cases_Female_Gonorrhea_0-14,cases_Female_Gonorrhea_15-19,cases_Female_Gonorrhea_20-24,cases_Female_Gonorrhea_25-29,cases_Female_Gonorrhea_30-34,cases_Female_Gonorrhea_35-39,cases_Female_Gonorrhea_40-44,cases_Female_Primary and Secondary Syphilis_0-14,cases_Female_Primary and Secondary Syphilis_15-19,cases_Female_Primary and Secondary Syphilis_20-24,cases_Female_Primary and Secondary Syphilis_25-29,cases_Female_Primary and Secondary Syphilis_30-34,cases_Female_Primary and Secondary Syphilis_35-39,cases_Female_Primary and Secondary Syphilis_40-44,cases_Male_Chlamydia_0-14,cases_Male_Chlamydia_15-19,cases_Male_Chlamydia_20-24,cases_Male_Chlamydia_25-29,cases_Male_Chlamydia_30-34,cases_Male_Chlamydia_35-39,cases_Male_Chlamydia_40-44,"cases_Male_Early Non-Primary, Non-Secondary Syphilis_0-14","cases_Male_Early Non-Primary, Non-Secondary Syphilis_15-19","cases_Male_Early Non-Primary, Non-Secondary Syphilis_20-24","cases_Male_Early Non-Primary, Non-Secondary Syphilis_25-29","cases_Male_Early Non-Primary, Non-Secondary Syphilis_30-34","cases_Male_Early Non-Primary, Non-Secondary Syphilis_35-39","cases_Male_Early Non-Primary, Non-Secondary Syphilis_40-44",cases_Male_Gonorrhea_0-14,cases_Male_Gonorrhea_15-19,cases_Male_Gonorrhea_20-24,cases_Male_Gonorrhea_25-29,cases_Male_Gonorrhea_30-34,cases_Male_Gonorrhea_35-39,cases_Male_Gonorrhea_40-44,cases_Male_Primary and Secondary Syphilis_0-14,cases_Male_Primary and Secondary Syphilis_15-19,cases_Male_Primary and Secondary Syphilis_20-24,cases_Male_Primary and Secondary Syphilis_25-29,cases_Male_Primary and Secondary Syphilis_30-34,cases_Male_Primary and Secondary Syphilis_35-39,cases_Male_Primary and Secondary Syphilis_40-44,ratePer100000_Female_Chlamydia_0-14,ratePer100000_Female_Chlamydia_15-19,ratePer100000_Female_Chlamydia_20-24,ratePer100000_Female_Chlamydia_25-29,ratePer100000_Female_Chlamydia_30-34,ratePer100000_Female_Chlamydia_35-39,ratePer100000_Female_Chlamydia_40-44,"ratePer100000_Female_Early Non-Primary, Non-Secondary Syphilis_0-14","ratePer100000_Female_Early Non-Primary, Non-Secondary Syphilis_15-19","ratePer100000_Female_Early Non-Primary, Non-Secondary Syphilis_20-24","ratePer100000_Female_Early Non-Primary, Non-Secondary Syphilis_25-29","ratePer100000_Female_Early Non-Primary, Non-Secondary Syphilis_30-34","ratePer100000_Female_Early Non-Primary, Non-Secondary Syphilis_35-39","ratePer100000_Female_Early Non-Primary, Non-Secondary Syphilis_40-44",ratePer100000_Female_Gonorrhea_0-14,ratePer100000_Female_Gonorrhea_15-19,ratePer100000_Female_Gonorrhea_20-24,ratePer100000_Female_Gonorrhea_25-29,ratePer100000_Female_Gonorrhea_30-34,ratePer100000_Female_Gonorrhea_35-39,ratePer100000_Female_Gonorrhea_40-44,ratePer100000_Female_Primary and Secondary Syphilis_0-14,ratePer100000_Female_Primary and Secondary Syphilis_15-19,ratePer100000_Female_Primary and Secondary Syphilis_20-24,ratePer100000_Female_Primary and Secondary Syphilis_25-29,ratePer100000_Female_Primary and Secondary Syphilis_30-34,ratePer100000_Female_Primary and Secondary Syphilis_35-39,ratePer100000_Female_Primary and Secondary Syphilis_40-44,ratePer100000_Male_Chlamydia_0-14,ratePer100000_Male_Chlamydia_15-19,ratePer100000_Male_Chlamydia_20-24,ratePer100000_Male_Chlamydia_25-29,ratePer100000_Male_Chlamydia_30-34,ratePer100000_Male_Chlamydia_35-39,ratePer100000_Male_Chlamydia_40-44,"ratePer100000_Male_Early Non-Primary, Non-Secondary Syphilis_0-14","ratePer100000_Male_Early Non-Primary, Non-Secondary Syphilis_15-19","ratePer100000_Male_Early Non-Primary, Non-Secondary Syphilis_20-24","ratePer100000_Male_Early Non-Primary, Non-Secondary Syphilis_25-29","ratePer100000_Male_Early Non-Primary, Non-Secondary Syphilis_30-34","ratePer100000_Male_Early Non-Primary, Non-Secondary Syphilis_35-39","ratePer100000_Male_Early Non-Primary, Non-Secondary Syphilis_40-44",ratePer100000_Male_Gonorrhea_0-14,ratePer100000_Male_Gonorrhea_15-19,ratePer100000_Male_Gonorrhea_20-24,ratePer100000_Male_Gonorrhea_25-29,ratePer100000_Male_Gonorrhea_30-34,ratePer100000_Male_Gonorrhea_35-39,ratePer100000_Male_Gonorrhea_40-44,ratePer100000_Male_Primary and Secondary Syphilis_0-14,ratePer100000_Male_Primary and Secondary Syphilis_15-19,ratePer100000_Male_Primary and Secondary Syphilis_20-24,ratePer100000_Male_Primary and Secondary Syphilis_25-29,ratePer100000_Male_Primary and Secondary Syphilis_30-34,ratePer100000_Male_Primary and Secondary Syphilis_35-39,ratePer100000_Male_Primary and Secondary Syphilis_40-44
2533,2020 (COVID-19 Pandemic),"Seward County, KS",20175,2.0,25.0,32.0,11.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,4.0,4.0,2.0,0.0,,,,,,,,0.0,7.0,10.0,6.0,6.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,6.0,4.0,3.0,1.0,0.0,,,,,,,,70.9,2787.1,4123.7,1457.0,1571.4,321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445.9,1159.8,529.8,571.4,321.0,0.0,,,,,,,,0.0,740.7,1210.7,716.0,738.0,154.1,149.3,0.0,105.8,0.0,119.3,0.0,308.2,0.0,0.0,211.6,726.4,477.3,369.0,154.1,0.0,,,,,,,
2534,2020 (COVID-19 Pandemic),"Seward County, NE",31159,0.0,6.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,845.1,1943.2,515.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,587.5,1145.0,227.8,209.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352.5,381.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2535,2020 (COVID-19 Pandemic),"Shackelford County, TX",48417,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1923.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2536,2020 (COVID-19 Pandemic),"Shannon County, MO",29203,0.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,917.4,1724.1,423.7,0.0,0.0,561.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2537,2020 (COVID-19 Pandemic),"Sharkey County, MS",28125,0.0,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,840.3,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2538,2020 (COVID-19 Pandemic),"Sharp County, AR",5135,0.0,17.0,11.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3624.7,2872.1,225.7,0.0,232.0,455.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.7,783.3,225.7,239.2,232.0,227.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,571.4,1960.8,435.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.5,653.6,217.9,0.0,505.1,228.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2539,2020 (COVID-19 Pandemic),"Shasta County, CA",6089,6.0,78.0,146.0,84.0,51.0,30.0,17.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,18.0,38.0,43.0,28.0,29.0,19.0,0.0,0.0,10.0,12.0,11.0,7.0,7.0,0.0,29.0,53.0,44.0,38.0,16.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,8.0,27.0,35.0,50.0,25.0,18.0,0.0,1.0,1.0,8.0,12.0,12.0,8.0,38.2,1559.4,3117.7,1478.1,888.8,531.1,364.3,0.0,0.0,0.0,17.6,52.3,0.0,21.4,0.0,359.9,811.4,756.6,488.0,513.4,407.2,0.0,0.0,213.5,211.2,191.7,123.9,150.0,0.0,540.0,1043.7,743.1,654.9,287.7,229.7,0.0,0.0,0.0,16.9,0.0,0.0,20.9,6.0,149.0,531.7,591.1,861.8,449.6,375.9,0.0,18.6,19.7,135.1,206.8,215.8,167.0
2540,2020 (COVID-19 Pandemic),"Shawano County, WI",55115,0.0,26.0,35.0,9.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2256.9,3779.7,822.7,588.2,263.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.6,0.0,91.4,294.1,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.9,784.3,713.0,0.0,85.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,267.4,0.0,85.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2541,2020 (COVID-19 Pandemic),"Shawnee County, KS",20177,10.0,296.0,350.0,170.0,80.0,39.0,13.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,3.0,79.0,121.0,58.0,65.0,46.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,84.0,129.0,73.0,53.0,19.0,14.0,0.0,1.0,0.0,2.0,3.0,0.0,1.0,5.0,41.0,84.0,81.0,60.0,41.0,19.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,60.1,5376.9,6450.4,3026.5,1448.2,679.2,255.9,0.0,0.0,18.4,0.0,18.1,0.0,39.4,18.0,1435.1,2230.0,1032.6,1176.7,801.1,334.6,0.0,0.0,0.0,17.8,0.0,0.0,19.7,34.7,1397.2,2467.5,1308.5,1024.2,343.6,286.1,0.0,16.6,0.0,35.8,58.0,0.0,20.4,28.9,682.0,1606.7,1451.9,1159.4,741.4,388.3,0.0,0.0,38.3,0.0,0.0,36.2,20.4
2542,2020 (COVID-19 Pandemic),"Sheboygan County, WI",55117,3.0,76.0,120.0,57.0,25.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,14.0,7.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,36.0,33.0,13.0,6.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,9.0,3.0,11.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.7,2230.0,3739.5,1710.7,806.2,260.3,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.7,436.3,210.1,161.2,173.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528.4,979.1,892.6,385.1,160.5,57.6,0.0,0.0,0.0,0.0,29.6,0.0,28.8,0.0,132.1,244.8,81.1,325.8,53.5,28.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2543,2020 (COVID-19 Pandemic),"Shelby County, AL",1117,2.0,138.0,156.0,44.0,21.0,7.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,35.0,34.0,14.0,6.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,36.0,87.0,51.0,20.0,11.0,10.0,0.0,1.0,5.0,3.0,3.0,2.0,1.0,0.0,19.0,26.0,31.0,17.0,10.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,9.8,1886.5,2427.6,668.9,302.0,92.0,92.0,0.0,0.0,15.6,0.0,0.0,0.0,13.1,4.9,478.5,529.1,212.8,86.3,39.4,26.3,0.0,0.0,31.1,0.0,0.0,0.0,0.0,9.6,491.5,1404.1,799.7,317.5,153.7,138.1,0.0,13.7,80.7,47.0,47.6,28.0,13.8,0.0,259.4,419.6,486.1,269.9,139.8,82.9,0.0,0.0,0.0,62.7,0.0,0.0,13.8
2544,2020 (COVID-19 Pandemic),"Shelby County, IA",19165,1.0,6.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.1,1699.7,1162.8,1060.1,375.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353.4,375.9,1083.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.4,1672.2,1094.9,375.9,350.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,0.0,350.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2545,2020 (COVID-19 Pandemic),"Shelby County, IL",17173,0.0,15.0,19.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2599.7,3429.6,1065.7,346.0,492.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.9,1444.0,888.1,346.0,164.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,476.2,569.3,641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.7,189.8,641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2546,2020 (COVID-19 Pandemic),"Shelby County, IN",18145,0.0,24.0,26.0,16.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,11.0,6.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1797.8,2145.2,1167.9,384.9,227.1,155.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.8,224.7,412.5,146.0,307.9,75.7,77.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413.5,319.2,782.9,445.4,229.0,146.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.9,79.8,213.5,371.2,152.7,0.0,0.0,0.0,0.0,142.3,0.0,0.0,0.0
2547,2020 (COVID-19 Pandemic),"Shelby County, KY",21211,0.0,33.0,39.0,19.0,7.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,5.0,2.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,12.0,9.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2176.8,2512.9,1129.6,435.1,293.8,183.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.8,515.5,297.3,124.3,176.3,244.3,0.0,0.0,64.4,0.0,0.0,0.0,0.0,0.0,493.2,799.5,594.5,146.0,258.9,0.0,0.0,0.0,66.6,0.0,0.0,0.0,0.0,0.0,123.3,199.9,198.2,0.0,194.2,67.6,0.0,61.7,66.6,0.0,0.0,0.0,0.0
2548,2020 (COVID-19 Pandemic),"Shelby County, MO",29205,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3797.5,671.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1265.8,0.0,0.0,662.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1388.9,0.0,0.0,540.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,657.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2549,2020 (COVID-19 Pandemic),"Shelby County, OH",39149,2.0,37.0,59.0,8.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,2.0,3.0,2.0,,,,,,,,0.0,15.0,18.0,6.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,4.0,0.0,,,,,,,,42.6,2299.6,4241.6,539.4,224.7,76.2,212.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.5,287.6,269.7,149.8,228.5,141.7,,,,,,,,0.0,857.6,1239.7,394.0,293.5,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.2,206.6,262.6,0.0,285.9,0.0,,,,,,,
2550,2020 (COVID-19 Pandemic),"Shelby County, TN",47157,86.0,1982.0,2309.0,1182.0,420.0,200.0,68.0,1.0,11.0,16.0,23.0,12.0,8.0,7.0,42.0,601.0,721.0,413.0,188.0,79.0,43.0,3.0,9.0,24.0,10.0,4.0,5.0,0.0,14.0,659.0,965.0,553.0,307.0,140.0,67.0,0.0,2.0,39.0,61.0,51.0,27.0,17.0,13.0,464.0,665.0,521.0,299.0,138.0,108.0,0.0,9.0,40.0,53.0,31.0,17.0,6.0,89.3,6661.5,7388.6,3063.3,1216.2,622.9,230.7,1.0,37.0,51.2,59.6,34.7,24.9,23.8,43.6,2020.0,2307.1,1070.3,544.4,246.0,145.9,3.1,30.2,76.8,25.9,11.6,15.6,0.0,14.1,2184.4,3145.4,1524.4,965.9,484.6,254.6,0.0,6.6,127.1,168.2,160.5,93.5,64.6,13.1,1538.0,2167.5,1436.2,940.8,477.7,410.3,0.0,29.8,130.4,146.1,97.5,58.8,22.8
2551,2020 (COVID-19 Pandemic),"Shelby County, TX",48419,1.0,29.0,27.0,11.0,8.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,10.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,7.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.4,3436.0,3958.9,1441.7,1103.4,144.7,263.5,0.0,118.5,0.0,0.0,0.0,0.0,0.0,0.0,1303.3,879.8,655.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1441.2,1344.1,784.3,410.4,0.0,0.0,0.0,0.0,0.0,130.7,0.0,0.0,0.0,0.0,665.2,940.9,522.9,273.6,0.0,139.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2552,2020 (COVID-19 Pandemic),"Shenandoah County, VA",51171,0.0,15.0,38.0,17.0,8.0,0.0,1.0,,,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,19.0,10.0,5.0,4.0,0.0,,,,,,,,0.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1250.0,3386.8,1344.9,657.4,0.0,89.0,,,,,,,,0.0,83.3,89.1,79.1,82.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.8,1825.2,791.8,405.2,316.0,0.0,,,,,,,,0.0,78.6,192.1,158.4,81.0,158.0,85.1,0.0,0.0,96.1,0.0,162.1,0.0,0.0
2553,2020 (COVID-19 Pandemic),"Sherburne County, MN",27141,1.0,62.0,67.0,25.0,12.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,14.0,7.0,4.0,6.0,3.0,,,,,,,,0.0,22.0,30.0,22.0,6.0,8.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,10.0,5.0,4.0,3.0,1.0,,,,,,,,9.8,1866.9,2663.0,885.9,368.9,260.8,94.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.0,556.4,248.1,123.0,173.9,94.4,,,,,,,,0.0,610.4,973.7,696.2,165.7,216.0,86.6,0.0,0.0,0.0,0.0,27.6,0.0,0.0,0.0,222.0,324.6,158.2,110.4,81.0,28.9,,,,,,,
2554,2020 (COVID-19 Pandemic),"Sheridan County, KS",20179,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2555,2020 (COVID-19 Pandemic),"Sheridan County, MT",30091,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2556,2020 (COVID-19 Pandemic),"Sheridan County, ND",38083,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
